freq,unit,sex,age,icd10,resid,geo,2016 ,2017 ,2018 ,2019 ,2020 ,2021 ,2022 ,2023 
A,NR,M,Y_GE65,F_OTH,TOT_IN,CY,1 ,1 ,2 ,1 ,5 ,7 ,11 ,: 
A,NR,M,Y_GE65,F_OTH,TOT_IN,CZ,17 ,19 ,14 ,13 ,19 ,24 ,13 ,13 
A,NR,M,Y_GE65,F_OTH,TOT_IN,DE,569 ,786 ,659 ,578 ,759 ,828 ,986 ,: 
A,NR,M,Y_GE65,F_OTH,TOT_IN,DK,37 ,49 ,34 ,50 ,61 ,76 ,92 ,: 
A,NR,M,Y_GE65,F_OTH,TOT_IN,EE,2 ,7 ,4 ,1 ,5 ,4 ,3 ,: 
A,NR,M,Y_GE65,F_OTH,TOT_IN,EL,21 ,25 ,39 ,55 ,79 ,87 ,147 ,: 
A,NR,M,Y_GE65,F_OTH,TOT_IN,ES,181 ,161 ,157 ,184 ,177 ,173 ,182 ,202 
A,NR,M,Y_GE65,F_OTH,TOT_IN,EU27_2020,2723 ,3129 ,2955 ,3213 ,3467 ,3684 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_IN,EU28,2861 ,3327 ,3138 ,: ,: ,: ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_IN,FI,50 ,51 ,47 ,55 ,52 ,69 ,71 ,: 
A,NR,M,Y_GE65,F_OTH,TOT_IN,FR,925 ,1015 ,969 ,1088 ,1143 ,1095 ,1273 ,: 
A,NR,M,Y_GE65,F_OTH,TOT_IN,FX,908 ,992 ,956 ,1066 ,1131 ,1065 ,1250 ,: 
A,NR,M,Y_GE65,F_OTH,TOT_IN,HR,86 ,92 ,109 ,93 ,92 ,91 ,103 ,: 
A,NR,M,Y_GE65,F_OTH,TOT_IN,HU,36 ,35 ,41 ,34 ,60 ,54 ,47 ,: 
A,NR,M,Y_GE65,F_OTH,TOT_IN,IE,9 ,11 ,18 ,14 ,9 ,21 ,25 ,: 
A,NR,M,Y_GE65,F_OTH,TOT_IN,IS,1 ,3 ,1 ,1 ,2 ,1 ,3 ,: 
A,NR,M,Y_GE65,F_OTH,TOT_IN,IT,406 ,448 ,461 ,572 ,519 ,556 ,584 ,: 
A,NR,M,Y_GE65,F_OTH,TOT_IN,LI,: ,0 ,1 ,0 ,0 ,1 ,0 ,0 
A,NR,M,Y_GE65,F_OTH,TOT_IN,LT,3 ,7 ,5 ,4 ,7 ,4 ,5 ,: 
A,NR,M,Y_GE65,F_OTH,TOT_IN,LU,6 ,3 ,2 ,6 ,5 ,6 ,5 ,: 
A,NR,M,Y_GE65,F_OTH,TOT_IN,LV,3 ,5 ,6 ,4 ,8 ,7 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_IN,MT,0 ,1 ,0 ,0 ,0 ,1 ,0 ,: 
A,NR,M,Y_GE65,F_OTH,TOT_IN,NL,127 ,149 ,114 ,157 ,171 ,152 ,197 ,: 
A,NR,M,Y_GE65,F_OTH,TOT_IN,NO,50 ,66 ,35 ,26 ,41 ,39 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_IN,PL,11 ,10 ,12 ,17 ,17 ,95 ,88 ,: 
A,NR,M,Y_GE65,F_OTH,TOT_IN,PT,28 ,31 ,37 ,57 ,53 ,74 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_IN,RO,28 ,33 ,48 ,33 ,36 ,49 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_IN,RS,123 ,97 ,128 ,131 ,123 ,134 ,146 ,: 
A,NR,M,Y_GE65,F_OTH,TOT_IN,SE,60 ,63 ,52 ,44 ,51 ,53 ,73 ,: 
A,NR,M,Y_GE65,F_OTH,TOT_IN,SI,0 ,2 ,1 ,6 ,4 ,2 ,8 ,: 
A,NR,M,Y_GE65,F_OTH,TOT_IN,SK,1 ,3 ,1 ,2 ,3 ,2 ,3 ,2 
A,NR,M,Y_GE65,F_OTH,TOT_IN,TR,94 ,97 ,95 ,59 ,55 ,73 ,80 ,: 
A,NR,M,Y_GE65,F_OTH,TOT_IN,UK,138 ,198 ,183 ,: ,: ,: ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_RESID,AT,3 ,7 ,6 ,15 ,20 ,28 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_RESID,BE,109 ,111 ,111 ,123 ,109 ,119 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_RESID,BG,3 ,6 ,5 ,4 ,3 ,4 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_RESID,CH,159 ,141 ,168 ,122 ,119 ,125 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_RESID,CY,1 ,1 ,2 ,1 ,5 ,7 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_RESID,CZ,17 ,19 ,14 ,13 ,19 ,24 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_RESID,DE,569 ,786 ,658 ,579 ,758 ,829 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_RESID,DK,37 ,50 ,34 ,51 ,61 ,76 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_RESID,EE,2 ,7 ,4 ,1 ,5 ,4 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_RESID,EL,21 ,25 ,39 ,55 ,79 ,87 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_RESID,ES,180 ,161 ,155 ,184 ,177 ,172 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_RESID,EU27_2020,2720 ,3126 ,2950 ,3208 ,3464 ,3681 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_RESID,EU28,2859 ,3324 ,3134 ,: ,: ,: ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_RESID,FI,50 ,51 ,47 ,55 ,52 ,69 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_RESID,FR,923 ,1011 ,967 ,1086 ,1143 ,1096 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_RESID,HR,85 ,92 ,109 ,93 ,92 ,91 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_RESID,HU,35 ,35 ,41 ,34 ,60 ,54 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_RESID,IE,9 ,11 ,18 ,14 ,9 ,21 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_RESID,IS,1 ,3 ,1 ,1 ,2 ,1 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_RESID,IT,405 ,447 ,460 ,571 ,517 ,553 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_RESID,LI,: ,0 ,1 ,1 ,0 ,1 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_RESID,LT,3 ,7 ,5 ,4 ,7 ,4 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_RESID,LU,6 ,3 ,2 ,6 ,5 ,6 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_RESID,LV,3 ,5 ,6 ,4 ,8 ,7 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_RESID,MT,0 ,1 ,0 ,0 ,0 ,1 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_RESID,NL,129 ,149 ,115 ,156 ,171 ,153 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_RESID,NO,50 ,66 ,35 ,26 ,41 ,39 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_RESID,PL,11 ,10 ,13 ,17 ,17 ,95 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_RESID,PT,28 ,31 ,37 ,57 ,53 ,74 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_RESID,RO,29 ,32 ,48 ,33 ,36 ,50 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_RESID,RS,123 ,97 ,128 ,131 ,123 ,134 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_RESID,SE,60 ,63 ,52 ,44 ,51 ,53 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_RESID,SI,1 ,2 ,1 ,6 ,4 ,2 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_RESID,SK,1 ,3 ,1 ,2 ,3 ,2 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_RESID,TR,94 ,97 ,95 ,59 ,55 ,73 ,: ,: 
A,NR,M,Y_GE65,F_OTH,TOT_RESID,UK,139 ,198 ,184 ,: ,: ,: ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_IN,AT,30644 ,31507 ,32289 ,32454 ,36482 ,36418 ,37380 ,36277 
A,NR,M,Y_GE65,TOTAL,TOT_IN,BE,42131 ,42617 ,43515 ,42978 ,51251 ,46008 ,46601 ,: 
A,NR,M,Y_GE65,TOTAL,TOT_IN,BG,39829 ,40943 ,40614 ,40444 ,48148 ,56627 ,45474 ,: 
A,NR,M,Y_GE65,TOTAL,TOT_IN,CH,25764 ,26671 ,26844 ,27424 ,31967 ,29313 ,30754 ,: 
A,NR,M,Y_GE65,TOTAL,TOT_IN,CY,2387 ,2615 ,2537 ,2714 ,2779 ,3159 ,3157 ,: 
A,NR,M,Y_GE65,TOTAL,TOT_IN,CZ,41265 ,42819 ,43822 ,44340 ,52941 ,57853 ,48588 ,45739 
A,NR,M,Y_GE65,TOTAL,TOT_IN,DE,358539 ,370107 ,380636 ,379186 ,403930 ,421777 ,440815 ,: 
A,NR,M,Y_GE65,TOTAL,TOT_IN,DK,21040 ,21655 ,22798 ,22367 ,23195 ,24366 ,25541 ,: 
A,NR,M,Y_GE65,TOTAL,TOT_IN,EE,4959 ,5082 ,5124 ,5100 ,5208 ,6295 ,5850 ,: 
A,NR,M,Y_GE65,TOTAL,TOT_IN,EL,49357 ,52038 ,50432 ,52080 ,55093 ,60535 ,59247 ,: 
A,NR,M,Y_GE65,TOTAL,TOT_IN,ES,169317 ,174972 ,176506 ,173469 ,206996 ,189212 ,192885 ,181187 
A,NR,M,Y_GE65,TOTAL,TOT_IN,EU27_2020,1746243 ,1802321 ,1825469 ,1827113 ,2084604 ,2123635 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_IN,EU28,1983956 ,2045366 ,2069518 ,: ,: ,: ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_IN,FI,21185 ,21373 ,21797 ,21981 ,22590 ,24009 ,26569 ,: 
A,NR,M,Y_GE65,TOTAL,TOT_IN,FR,228522 ,234213 ,237601 ,240394 ,269191 ,266971 ,270450 ,: 
A,NR,M,Y_GE65,TOTAL,TOT_IN,FX,224122 ,229733 ,232865 ,235430 ,264016 ,260554 ,264216 ,: 
A,NR,M,Y_GE65,TOTAL,TOT_IN,HR,19134 ,19715 ,19812 ,19590 ,22101 ,24700 ,22285 ,: 
A,NR,M,Y_GE65,TOTAL,TOT_IN,HU,42437 ,44032 ,44229 ,44194 ,49548 ,55185 ,48863 ,: 
A,NR,M,Y_GE65,TOTAL,TOT_IN,IE,12187 ,12183 ,12631 ,12823 ,13482 ,14474 ,14710 ,: 
A,NR,M,Y_GE65,TOTAL,TOT_IN,IS,967 ,872 ,876 ,896 ,911 ,919 ,1077 ,: 
A,NR,M,Y_GE65,TOTAL,TOT_IN,IT,252900 ,265437 ,258204 ,263691 ,313869 ,294433 ,299023 ,: 
A,NR,M,Y_GE65,TOTAL,TOT_IN,LI,87 ,57 ,70 ,68 ,84 ,56 ,63 ,66 
A,NR,M,Y_GE65,TOTAL,TOT_IN,LT,12748 ,12676 ,12565 ,12126 ,14069 ,15298 ,13920 ,: 
A,NR,M,Y_GE65,TOTAL,TOT_IN,LU,1532 ,1593 ,1592 ,1582 ,1762 ,1710 ,1649 ,: 
A,NR,M,Y_GE65,TOTAL,TOT_IN,LV,8689 ,8766 ,8773 ,8604 ,9049 ,10676 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_IN,MT,1307 ,1486 ,1530 ,1564 ,1733 ,1701 ,1807 ,: 
A,NR,M,Y_GE65,TOTAL,TOT_IN,NL,58399 ,59084 ,61036 ,61268 ,70509 ,71417 ,69835 ,: 
A,NR,M,Y_GE65,TOTAL,TOT_IN,NO,15875 ,16010 ,16153 ,16241 ,16429 ,16788 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_IN,PL,130489 ,137070 ,143073 ,142943 ,175581 ,190622 ,163138 ,: 
A,NR,M,Y_GE65,TOTAL,TOT_IN,PT,44389 ,44022 ,45667 ,45108 ,49832 ,51249 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_IN,RO,90831 ,92657 ,94062 ,92580 ,111741 ,123606 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_IN,RS,37176 ,38411 ,38278 ,38416 ,45832 ,53764 ,42471 ,: 
A,NR,M,Y_GE65,TOTAL,TOT_IN,SE,37465 ,38014 ,38563 ,37579 ,42972 ,39801 ,41027 ,: 
A,NR,M,Y_GE65,TOTAL,TOT_IN,SI,7304 ,7688 ,7779 ,7726 ,9404 ,9283 ,8830 ,: 
A,NR,M,Y_GE65,TOTAL,TOT_IN,SK,17257 ,17957 ,18282 ,18228 ,21148 ,26250 ,21421 ,19540 
A,NR,M,Y_GE65,TOTAL,TOT_IN,TR,146095 ,148160 ,149308 ,155394 ,190705 ,205709 ,187626 ,: 
A,NR,M,Y_GE65,TOTAL,TOT_IN,UK,237713 ,243045 ,244049 ,: ,: ,: ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_RESID,AT,30430 ,31312 ,32121 ,32230 ,36318 ,36231 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_RESID,BE,42052 ,42857 ,43337 ,42805 ,51067 ,45821 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_RESID,BG,39788 ,40884 ,40534 ,40390 ,48096 ,56554 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_RESID,CH,25633 ,26505 ,26659 ,27201 ,31743 ,29107 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_RESID,CY,2359 ,2578 ,2502 ,2681 ,2770 ,3132 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_RESID,CZ,41178 ,42734 ,43749 ,44222 ,52868 ,57712 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_RESID,DE,358968 ,371012 ,381049 ,379579 ,404029 ,422170 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_RESID,DK,21044 ,21679 ,22827 ,22423 ,23205 ,24388 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_RESID,EE,4957 ,5076 ,5116 ,5098 ,5203 ,6290 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_RESID,EL,49151 ,51799 ,50157 ,51827 ,55025 ,60355 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_RESID,ES,168515 ,174107 ,175653 ,172564 ,206597 ,188707 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_RESID,EU27_2020,1744094 ,1800687 ,1822928 ,1824335 ,2082547 ,2121873 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_RESID,EU28,1982133 ,2044051 ,2067236 ,: ,: ,: ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_RESID,FI,21188 ,21370 ,21777 ,21978 ,22576 ,23999 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_RESID,FR,228425 ,233982 ,237405 ,240200 ,269061 ,266870 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_RESID,HR,18968 ,19563 ,19593 ,19368 ,21982 ,24499 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_RESID,HU,42363 ,43956 ,44151 ,44149 ,49474 ,55114 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_RESID,IE,12173 ,12168 ,12627 ,12783 ,13459 ,14449 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_RESID,IS,970 ,875 ,880 ,907 ,916 ,920 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_RESID,IT,252160 ,264746 ,257424 ,262763 ,313073 ,293964 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_RESID,LI,114 ,92 ,112 ,106 ,136 ,106 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_RESID,LT,12753 ,12669 ,12567 ,12124 ,14071 ,15283 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_RESID,LU,1547 ,1591 ,1626 ,1588 ,1783 ,1730 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_RESID,LV,8688 ,8758 ,8774 ,8606 ,9046 ,10677 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_RESID,MT,1285 ,1466 ,1511 ,1553 ,1731 ,1697 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_RESID,NL,58505 ,59131 ,61113 ,61369 ,70537 ,71487 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_RESID,NO,15889 ,16044 ,16175 ,16251 ,16414 ,16770 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_RESID,PL,130397 ,136985 ,143010 ,142868 ,175568 ,190607 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_RESID,PT,44291 ,43898 ,45516 ,44975 ,49742 ,51158 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_RESID,RO,90786 ,92631 ,94047 ,92545 ,111707 ,123601 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_RESID,RS,37203 ,38450 ,38326 ,38461 ,45852 ,53803 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_RESID,SE,37551 ,38050 ,38621 ,37618 ,43002 ,39768 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_RESID,SI,7314 ,7704 ,7834 ,7780 ,9390 ,9315 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_RESID,SK,17258 ,17981 ,18287 ,18249 ,21167 ,26295 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_RESID,TR,144868 ,146339 ,149358 ,155432 ,190738 ,205738 ,: ,: 
A,NR,M,Y_GE65,TOTAL,TOT_RESID,UK,238039 ,243364 ,244308 ,: ,: ,: ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_IN,AT,9 ,3 ,6 ,7 ,10 ,8 ,10 ,15 
A,NR,M,Y_GE65,TOXICO,TOT_IN,BE,2 ,4 ,2 ,4 ,5 ,5 ,9 ,: 
A,NR,M,Y_GE65,TOXICO,TOT_IN,BG,0 ,1 ,0 ,0 ,0 ,0 ,0 ,: 
A,NR,M,Y_GE65,TOXICO,TOT_IN,CH,5 ,4 ,5 ,4 ,2 ,6 ,10 ,: 
A,NR,M,Y_GE65,TOXICO,TOT_IN,CY,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: 
A,NR,M,Y_GE65,TOXICO,TOT_IN,CZ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,1 
A,NR,M,Y_GE65,TOXICO,TOT_IN,DE,18 ,13 ,34 ,41 ,37 ,30 ,45 ,: 
A,NR,M,Y_GE65,TOXICO,TOT_IN,DK,2 ,5 ,2 ,2 ,3 ,4 ,5 ,: 
A,NR,M,Y_GE65,TOXICO,TOT_IN,EE,: ,0 ,0 ,0 ,0 ,0 ,0 ,: 
A,NR,M,Y_GE65,TOXICO,TOT_IN,EL,: ,0 ,0 ,0 ,0 ,1 ,0 ,: 
A,NR,M,Y_GE65,TOXICO,TOT_IN,ES,0 ,0 ,2 ,1 ,1 ,3 ,3 ,1 
A,NR,M,Y_GE65,TOXICO,TOT_IN,EU27_2020,51 ,43 ,62 ,82 ,84 ,90 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_IN,EU28,52 ,43 ,68 ,: ,: ,: ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_IN,FI,0 ,0 ,0 ,1 ,1 ,0 ,1 ,: 
A,NR,M,Y_GE65,TOXICO,TOT_IN,FR,5 ,4 ,5 ,5 ,5 ,7 ,14 ,: 
A,NR,M,Y_GE65,TOXICO,TOT_IN,FX,5 ,4 ,5 ,5 ,4 ,7 ,14 ,: 
A,NR,M,Y_GE65,TOXICO,TOT_IN,HR,0 ,1 ,0 ,0 ,0 ,1 ,0 ,: 
A,NR,M,Y_GE65,TOXICO,TOT_IN,HU,0 ,0 ,0 ,0 ,0 ,2 ,0 ,: 
A,NR,M,Y_GE65,TOXICO,TOT_IN,IE,: ,0 ,0 ,0 ,0 ,0 ,1 ,: 
A,NR,M,Y_GE65,TOXICO,TOT_IN,IS,: ,0 ,0 ,0 ,0 ,0 ,0 ,: 
A,NR,M,Y_GE65,TOXICO,TOT_IN,IT,5 ,5 ,5 ,7 ,4 ,10 ,6 ,: 
A,NR,M,Y_GE65,TOXICO,TOT_IN,LI,: ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A,NR,M,Y_GE65,TOXICO,TOT_IN,LT,1 ,0 ,0 ,0 ,0 ,0 ,0 ,: 
A,NR,M,Y_GE65,TOXICO,TOT_IN,LU,1 ,0 ,1 ,0 ,0 ,1 ,0 ,: 
A,NR,M,Y_GE65,TOXICO,TOT_IN,LV,0 ,0 ,0 ,0 ,0 ,0 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_IN,MT,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: 
A,NR,M,Y_GE65,TOXICO,TOT_IN,NL,5 ,3 ,1 ,9 ,8 ,8 ,9 ,: 
A,NR,M,Y_GE65,TOXICO,TOT_IN,NO,1 ,0 ,2 ,3 ,1 ,2 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_IN,PL,1 ,1 ,1 ,0 ,4 ,3 ,5 ,: 
A,NR,M,Y_GE65,TOXICO,TOT_IN,PT,0 ,0 ,0 ,0 ,1 ,3 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_IN,RO,1 ,0 ,0 ,0 ,2 ,0 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_IN,RS,0 ,0 ,0 ,1 ,0 ,7 ,3 ,: 
A,NR,M,Y_GE65,TOXICO,TOT_IN,SE,1 ,2 ,3 ,3 ,0 ,2 ,9 ,: 
A,NR,M,Y_GE65,TOXICO,TOT_IN,SI,0 ,0 ,0 ,1 ,3 ,1 ,1 ,: 
A,NR,M,Y_GE65,TOXICO,TOT_IN,SK,0 ,1 ,0 ,1 ,0 ,0 ,0 ,0 
A,NR,M,Y_GE65,TOXICO,TOT_IN,TR,0 ,0 ,0 ,0 ,0 ,0 ,1 ,: 
A,NR,M,Y_GE65,TOXICO,TOT_IN,UK,1 ,0 ,6 ,: ,: ,: ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_RESID,AT,9 ,3 ,6 ,7 ,10 ,8 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_RESID,BE,2 ,4 ,2 ,4 ,5 ,5 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_RESID,BG,0 ,1 ,0 ,0 ,0 ,0 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_RESID,CH,5 ,4 ,5 ,4 ,2 ,6 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_RESID,CY,0 ,0 ,0 ,0 ,0 ,0 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_RESID,CZ,0 ,0 ,0 ,0 ,0 ,1 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_RESID,DE,18 ,13 ,35 ,41 ,38 ,30 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_RESID,DK,2 ,5 ,2 ,2 ,3 ,4 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_RESID,EE,: ,0 ,0 ,0 ,0 ,0 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_RESID,EL,0 ,0 ,0 ,0 ,0 ,1 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_RESID,ES,0 ,0 ,2 ,1 ,1 ,3 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_RESID,EU27_2020,51 ,43 ,62 ,82 ,84 ,90 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_RESID,EU28,52 ,43 ,68 ,: ,: ,: ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_RESID,FI,0 ,0 ,0 ,1 ,1 ,0 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_RESID,FR,5 ,4 ,5 ,5 ,5 ,7 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_RESID,HR,0 ,1 ,0 ,0 ,0 ,1 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_RESID,HU,0 ,0 ,0 ,0 ,0 ,2 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_RESID,IE,: ,0 ,0 ,0 ,0 ,0 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_RESID,IS,: ,0 ,0 ,0 ,0 ,0 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_RESID,IT,5 ,5 ,4 ,7 ,4 ,10 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_RESID,LI,: ,0 ,0 ,0 ,0 ,0 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_RESID,LT,1 ,0 ,0 ,0 ,0 ,0 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_RESID,LU,1 ,0 ,1 ,0 ,0 ,1 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_RESID,LV,0 ,0 ,0 ,0 ,0 ,0 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_RESID,MT,0 ,0 ,0 ,0 ,0 ,0 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_RESID,NL,5 ,3 ,1 ,9 ,7 ,8 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_RESID,NO,1 ,0 ,2 ,3 ,1 ,2 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_RESID,PL,1 ,1 ,1 ,0 ,4 ,3 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_RESID,PT,0 ,0 ,0 ,0 ,1 ,3 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_RESID,RO,1 ,0 ,0 ,0 ,2 ,0 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_RESID,RS,0 ,0 ,0 ,1 ,0 ,7 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_RESID,SE,1 ,2 ,3 ,3 ,0 ,2 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_RESID,SI,0 ,0 ,0 ,1 ,3 ,1 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_RESID,SK,0 ,1 ,0 ,1 ,0 ,0 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_RESID,TR,0 ,0 ,0 ,0 ,0 ,0 ,: ,: 
A,NR,M,Y_GE65,TOXICO,TOT_RESID,UK,1 ,0 ,6 ,: ,: ,: ,: ,: 
A,NR,M,Y_GE65,U071,TOT_IN,AT,: ,: ,: ,: ,3045 ,3603 ,2977 ,1375 
A,NR,M,Y_GE65,U071,TOT_IN,BE,: ,: ,: ,: ,7967 ,4310 ,2548 ,: 
A,NR,M,Y_GE65,U071,TOT_IN,BG,: ,: ,: ,: ,3487 ,10650 ,4034 ,: 
A,NR,M,Y_GE65,U071,TOT_IN,CH,: ,: ,: ,: ,4631 ,2862 ,2078 ,: 
A,NR,M,Y_GE65,U071,TOT_IN,CY,: ,: ,: ,: ,77 ,288 ,332 ,: 
A,NR,M,Y_GE65,U071,TOT_IN,CZ,: ,: ,: ,: ,5277 ,11796 ,2860 ,835 
