freq,unit,age,sex,isced11,geo,2016 ,2017 ,2018 ,2019 ,2020 ,2021 ,2022 
A,NR,Y45-49,F,ED55,PL,20 d,17 d,22 e,21 e,17 e,42 ,92 de
A,NR,Y45-49,F,ED55,PT,30 ,44 ,40 ,51 ,49 ,79 ,120 
A,NR,Y45-49,F,ED55,RO,: z,: z,: z,: z,: z,: z,: z
A,NR,Y45-49,F,ED55,RS,: z,: z,: z,: z,: z,: z,: z
A,NR,Y45-49,F,ED55,SE,518 ,548 ,583 ,673 ,800 ,931 ,942 
A,NR,Y45-49,F,ED55,SI,57 ,73 ,83 ,81 ,99 ,117 ,117 
A,NR,Y45-49,F,ED55,SK,43 ,46 ,71 ,74 ,39 ,41 ,85 
A,NR,Y45-49,F,ED55,TR,14566 ,18270 ,24027 ,30326 ,36601 ,40568 ,46173 
A,NR,Y45-49,F,ED55,UK,5667 d,7044 d,6963 d,8106 d,: ,: ,: 
A,NR,Y45-49,F,ED6,AL,: ,: ,: ,: ,: ,: d,: d
A,NR,Y45-49,F,ED6,AT,1346 ,1292 ,1210 ,1139 ,1101 ,1101 ,1115 
A,NR,Y45-49,F,ED6,BA,: ,: ,277 ,275 ,261 ,250 ,275 
A,NR,Y45-49,F,ED6,BE,1013 ,1131 ,1004 ,1017 ,985 ,1103 ,1165 
A,NR,Y45-49,F,ED6,BG,1052 ,1170 ,1347 ,1468 ,1550 ,1686 ,1882 
A,NR,Y45-49,F,ED6,CH,2076 ,1956 ,1950 ,1953 ,1979 ,2028 ,2069 
A,NR,Y45-49,F,ED6,CY,164 ,208 ,206 ,181 ,193 ,213 ,188 
A,NR,Y45-49,F,ED6,CZ,2074 ,1985 ,2044 ,2209 ,2491 ,2743 ,2952 
A,NR,Y45-49,F,ED6,DE,9529 ,9581 ,9950 ,11151 ,11245 ,12133 ,12764 
A,NR,Y45-49,F,ED6,DK,3949 ,3947 ,4006 ,3776 ,3846 ,3553 ,3752 
A,NR,Y45-49,F,ED6,EE,428 ,403 ,395 ,413 ,406 ,430 ,457 
A,NR,Y45-49,F,ED6,EL,6648 ,9060 ,8621 ,8696 ,8815 ,9845 ,10404 
A,NR,Y45-49,F,ED6,ES,12920 ,13218 ,13401 ,13963 ,14294 ,15612 ,15762 
A,NR,Y45-49,F,ED6,EU27_2020,85322 d,89139 d,89891 d,92827 d,97159 d,101846 d,110403 
A,NR,Y45-49,F,ED6,EU28,99168 d,102615 d,102816 d,107397 d,: ,: ,: 
A,NR,Y45-49,F,ED6,FI,3418 ,3247 ,3035 ,2950 ,3076 ,3234 ,3534 
A,NR,Y45-49,F,ED6,FR,6791 d,6600 d,5532 ,5325 ,5343 ,4986 ,4871 
A,NR,Y45-49,F,ED6,HR,297 ,269 ,272 ,301 ,360 ,402 ,422 
A,NR,Y45-49,F,ED6,HU,3706 ,3151 ,2954 ,3112 ,3342 ,3689 ,4070 
A,NR,Y45-49,F,ED6,IE,1046 ,1000 ,1039 d,1060 ,1010 ,1082 ,1090 
A,NR,Y45-49,F,ED6,IS,301 ,285 ,248 ,278 ,281 ,375 ,342 
A,NR,Y45-49,F,ED6,IT,7019 ,7554 ,8354 ,9195 ,12384 ,11775 ,12926 
A,NR,Y45-49,F,ED6,LI,1 ,1 ,2 ,1 ,2 ,2 ,3 
A,NR,Y45-49,F,ED6,LT,512 ,527 ,575 ,635 ,684 ,721 ,761 
A,NR,Y45-49,F,ED6,LU,7 ,10 ,17 ,14 ,13 ,11 ,10 
A,NR,Y45-49,F,ED6,LV,341 ,398 ,418 ,450 ,468 ,448 ,500 
A,NR,Y45-49,F,ED6,ME,: d,: d,51 ,44 ,55 ,62 ,: 
A,NR,Y45-49,F,ED6,MK,226 ,282 ,336 ,254 ,279 ,275 ,314 
A,NR,Y45-49,F,ED6,MT,28 ,29 ,38 ,61 ,93 ,133 ,115 
A,NR,Y45-49,F,ED6,NL,5949 ,6562 ,7073 ,7087 ,5861 ,6002 ,5864 
A,NR,Y45-49,F,ED6,NO,5809 ,5960 ,6142 ,6057 ,6051 ,5772 ,5837 
A,NR,Y45-49,F,ED6,PL,9032 d,9461 d,9853 e,9918 e,9554 e,9500 ,11155 
A,NR,Y45-49,F,ED6,PT,1310 ,1268 ,1292 ,1367 ,1513 ,1725 ,2109 
A,NR,Y45-49,F,ED6,RO,: d,: d,: d,: d,: d,: d,3456 
A,NR,Y45-49,F,ED6,RS,553 ,562 ,593 ,578 ,520 ,547 ,610 
A,NR,Y45-49,F,ED6,SE,6138 ,6354 ,6468 ,6576 ,7468 ,8370 ,7700 
A,NR,Y45-49,F,ED6,SI,166 ,173 ,204 ,187 ,181 ,227 ,268 
A,NR,Y45-49,F,ED6,SK,438 ,540 ,583 ,576 ,883 ,1123 ,1111 
A,NR,Y45-49,F,ED6,TR,17186 ,21351 ,25155 ,32402 ,37743 ,41762 ,44868 
A,NR,Y45-49,F,ED6,UK,13846 ,13476 ,12925 ,14570 ,: ,: ,: 
A,NR,Y45-49,F,ED64,AL,: ,: ,: ,: ,: ,: d,: d
A,NR,Y45-49,F,ED64,AT,: d,: d,: d,1139 ,1101 ,1101 ,1115 
A,NR,Y45-49,F,ED64,BA,: ,: ,: z,: z,: z,: z,: z
A,NR,Y45-49,F,ED64,BE,83 ,97 ,93 ,94 ,118 ,145 ,142 
A,NR,Y45-49,F,ED64,BG,: z,: z,: z,: z,: z,: z,: z
A,NR,Y45-49,F,ED64,CH,1205 ,1116 ,1043 ,1062 ,1114 ,1158 ,1219 
A,NR,Y45-49,F,ED64,CY,: z,: z,: z,: z,: z,: z,: z
A,NR,Y45-49,F,ED64,CZ,1674 ,1617 ,1641 ,1769 ,2017 ,2196 ,2314 
A,NR,Y45-49,F,ED64,DE,7328 ,7357 ,7459 ,7513 ,7801 ,8405 ,8953 
A,NR,Y45-49,F,ED64,DK,220 ,194 ,196 ,205 ,209 ,200 ,211 
A,NR,Y45-49,F,ED64,EE,: d,: d,: d,: d,: z,: z,: z
A,NR,Y45-49,F,ED64,EL,5345 ,7558 ,6925 ,7302 ,7725 ,8668 ,8926 
A,NR,Y45-49,F,ED64,ES,: d,: d,: d,: d,: d,: d,: d
A,NR,Y45-49,F,ED64,FI,: d,: d,: d,: d,: d,: d,: z
A,NR,Y45-49,F,ED64,FR,2752 d,2591 d,1839 ,1671 ,1646 ,1618 ,1675 
A,NR,Y45-49,F,ED64,HR,73 ,74 ,79 ,80 ,81 ,100 ,128 
A,NR,Y45-49,F,ED64,HU,: d,: d,: d,: d,: d,: d,: d
A,NR,Y45-49,F,ED64,IE,: d,: d,: d,: d,: d,: d,: d
A,NR,Y45-49,F,ED64,IS,: d,: d,: d,: d,: d,: d,: d
A,NR,Y45-49,F,ED64,IT,: d,: d,: d,: d,: z,: z,: z
A,NR,Y45-49,F,ED64,LI,1 ,1 ,2 ,1 ,2 ,2 ,3 
A,NR,Y45-49,F,ED64,LT,222 ,229 ,235 ,266 ,256 ,250 ,248 
A,NR,Y45-49,F,ED64,LU,5 ,5 ,7 ,6 ,5 ,1 ,2 
A,NR,Y45-49,F,ED64,LV,57 ,71 ,81 ,90 ,101 ,112 ,124 
A,NR,Y45-49,F,ED64,ME,: d,: d,44 ,37 ,45 ,52 ,: 
A,NR,Y45-49,F,ED64,MK,169 ,272 ,239 ,149 ,207 ,232 ,241 
A,NR,Y45-49,F,ED64,MT,: d,: d,: d,: d,: d,102 ,83 
A,NR,Y45-49,F,ED64,NL,: d,: d,: d,1739 ,1465 ,1465 ,663 
A,NR,Y45-49,F,ED64,NO,5809 ,5960 ,6142 ,6057 ,6051 ,5772 ,5837 
A,NR,Y45-49,F,ED64,PL,: d,: d,: d,: d,6502 e,5238 ,5798 
A,NR,Y45-49,F,ED64,PT,: d,: d,: d,: d,: d,: d,: d
A,NR,Y45-49,F,ED64,RO,: d,: d,: d,: d,: d,: d,: d
A,NR,Y45-49,F,ED64,RS,241 ,237 ,281 ,250 ,253 ,251 ,277 
A,NR,Y45-49,F,ED64,SE,: z,: z,: z,: z,: z,: z,: z
A,NR,Y45-49,F,ED64,SI,33 ,40 ,36 ,35 ,38 ,43 ,54 
A,NR,Y45-49,F,ED64,SK,: d,: d,: d,: d,: d,: d,: d
A,NR,Y45-49,F,ED64,TR,: d,: d,: d,: d,: d,: z,: z
A,NR,Y45-49,F,ED64,UK,13846 ,13476 ,12925 ,14570 ,: ,: ,: 
A,NR,Y45-49,F,ED65,AL,: ,: ,: ,: ,: ,: d,: d
A,NR,Y45-49,F,ED65,AT,: d,: d,: d,: z,: z,: z,: z
A,NR,Y45-49,F,ED65,BA,: ,: ,: z,: z,: z,: z,: z
A,NR,Y45-49,F,ED65,BE,930 ,1034 ,911 ,923 ,867 ,958 ,1023 
A,NR,Y45-49,F,ED65,BG,104 ,93 ,113 ,127 ,141 ,139 ,176 
A,NR,Y45-49,F,ED65,CH,871 ,840 ,907 ,891 ,865 ,870 ,850 
A,NR,Y45-49,F,ED65,CY,: z,: z,: z,: z,: z,: z,: z
A,NR,Y45-49,F,ED65,CZ,400 ,368 ,403 ,440 ,474 ,547 ,638 
A,NR,Y45-49,F,ED65,DE,2201 ,2224 ,2491 ,3638 bd,3444 ,3728 ,3811 
A,NR,Y45-49,F,ED65,DK,3729 ,3753 ,3810 ,3571 ,3637 ,3353 ,3541 
A,NR,Y45-49,F,ED65,EE,: d,: d,: d,: d,: z,: z,: z
A,NR,Y45-49,F,ED65,EL,1303 ,1502 ,1696 ,1394 ,1090 ,1177 ,1478 
A,NR,Y45-49,F,ED65,ES,: d,: d,: d,: d,: d,: d,: d
A,NR,Y45-49,F,ED65,FI,: d,: d,: d,: d,: d,: d,: z
A,NR,Y45-49,F,ED65,FR,4040 d,4009 d,3693 ,3651 ,3696 ,3368 ,3196 
A,NR,Y45-49,F,ED65,HR,224 ,195 ,193 ,221 ,279 ,302 ,294 
A,NR,Y45-49,F,ED65,HU,: d,: d,: d,: d,: d,: d,: d
A,NR,Y45-49,F,ED65,IE,: d,: d,: d,: d,: d,: d,: d
A,NR,Y45-49,F,ED65,IS,: d,: d,: d,: d,: d,: d,: d
A,NR,Y45-49,F,ED65,IT,: d,: d,: d,: d,: z,: z,: z
A,NR,Y45-49,F,ED65,LI,: z,: z,: z,0 ,0 ,0 ,0 
A,NR,Y45-49,F,ED65,LT,290 ,298 ,340 ,369 ,428 ,471 ,513 
A,NR,Y45-49,F,ED65,LU,2 ,5 ,10 ,8 ,8 ,10 ,8 
A,NR,Y45-49,F,ED65,LV,284 ,327 ,337 ,360 ,367 ,336 ,376 
A,NR,Y45-49,F,ED65,ME,: d,: d,7 ,7 ,10 ,10 ,: 
A,NR,Y45-49,F,ED65,MK,57 ,10 ,97 ,105 ,72 ,43 ,73 
A,NR,Y45-49,F,ED65,MT,: d,: d,: d,: d,: d,32 ,32 
A,NR,Y45-49,F,ED65,NL,: d,: d,: d,5348 ,4396 ,4537 ,5201 
A,NR,Y45-49,F,ED65,NO,: z,: z,: z,: z,: z,: z,: z
A,NR,Y45-49,F,ED65,PL,: d,: d,: d,: d,3052 e,4262 ,5357 
A,NR,Y45-49,F,ED65,PT,: d,: d,: d,: d,: d,: d,: d
A,NR,Y45-49,F,ED65,RO,: d,: d,: d,: d,: d,: d,: d
A,NR,Y45-49,F,ED65,RS,312 ,325 ,312 ,328 ,267 ,296 ,333 
A,NR,Y45-49,F,ED65,SE,: z,: z,: z,: z,: z,: z,: z
A,NR,Y45-49,F,ED65,SI,133 ,133 ,168 ,152 ,143 ,184 ,214 
A,NR,Y45-49,F,ED65,SK,: d,: d,: d,: d,: d,: d,: d
A,NR,Y45-49,F,ED65,TR,: d,: d,: d,: d,: d,: z,: z
A,NR,Y45-49,F,ED65,UK,: d,: d,: d,: d,: ,: ,: 
A,NR,Y45-49,F,ED7,AL,: ,: ,: ,: ,: ,: d,: d
A,NR,Y45-49,F,ED7,AT,2191 ,2161 ,2275 ,2213 ,2198 ,2237 ,2319 
A,NR,Y45-49,F,ED7,BA,: ,: ,115 ,128 ,140 ,175 ,194 
A,NR,Y45-49,F,ED7,BE,474 ,543 ,573 ,566 ,589 ,599 ,667 
A,NR,Y45-49,F,ED7,BG,1005 ,1085 ,1135 ,1264 ,1464 ,1677 ,1957 
A,NR,Y45-49,F,ED7,CH,1092 ,1074 ,1030 ,1104 ,1199 ,1303 ,1421 
A,NR,Y45-49,F,ED7,CY,524 ,615 ,584 ,629 ,708 ,769 ,816 
A,NR,Y45-49,F,ED7,CZ,899 ,934 ,1306 ,1589 ,1743 ,1813 ,2003 
A,NR,Y45-49,F,ED7,DE,5020 ,4939 ,4863 ,4863 ,4939 ,5148 ,5579 
A,NR,Y45-49,F,ED7,DK,1183 ,1080 ,1022 ,984 ,1051 ,1128 ,1160 
A,NR,Y45-49,F,ED7,EE,290 ,317 ,342 ,386 ,427 ,458 ,529 
A,NR,Y45-49,F,ED7,EL,1878 ,3813 ,3680 ,3964 ,3992 ,4361 ,4813 
A,NR,Y45-49,F,ED7,ES,3836 ,3582 ,3570 ,4267 ,4758 ,4864 ,6103 
A,NR,Y45-49,F,ED7,EU27_2020,48163 d,50468 d,52989 d,56690 d,59286 d,62920 d,69165 
A,NR,Y45-49,F,ED7,EU28,62614 d,65372 d,67979 d,72619 d,: ,: ,: 
A,NR,Y45-49,F,ED7,FI,1886 ,1929 ,1954 ,1986 ,2218 ,2536 ,3005 
A,NR,Y45-49,F,ED7,FR,8294 d,8457 d,7374 ,7228 ,7395 ,6971 ,7087 
A,NR,Y45-49,F,ED7,HR,321 ,367 ,403 ,462 ,475 ,484 ,535 
A,NR,Y45-49,F,ED7,HU,1106 ,1001 ,1047 ,1141 ,1216 ,1345 ,1535 
A,NR,Y45-49,F,ED7,IE,937 ,1026 ,1063 d,1429 ,1469 ,1722 ,1661 
A,NR,Y45-49,F,ED7,IS,296 ,262 ,257 ,277 ,287 ,364 ,349 
A,NR,Y45-49,F,ED7,IT,5586 ,5492 ,6117 ,6674 ,7180 ,8302 ,7389 
A,NR,Y45-49,F,ED7,LI,0 ,0 ,0 ,0 ,0 ,0 ,0 
A,NR,Y45-49,F,ED7,LT,266 ,262 ,301 ,369 ,354 ,389 ,416 
A,NR,Y45-49,F,ED7,LU,48 ,41 ,38 ,42 ,47 ,47 ,54 
A,NR,Y45-49,F,ED7,LV,223 ,284 ,320 ,354 ,391 ,415 ,389 
A,NR,Y45-49,F,ED7,ME,: d,: d,6 ,6 ,22 ,19 ,: 
A,NR,Y45-49,F,ED7,MK,37 ,37 ,32 ,22 ,64 ,105 ,120 
A,NR,Y45-49,F,ED7,MT,53 ,83 ,79 ,96 ,121 ,172 ,187 
A,NR,Y45-49,F,ED7,NL,3518 ,3496 ,3688 ,3729 ,4513 ,4479 ,3249 
A,NR,Y45-49,F,ED7,NO,1770 ,1886 ,2012 ,2193 ,2437 ,2873 ,3146 
A,NR,Y45-49,F,ED7,PL,3419 d,3541 d,5268 e,6336 e,5582 e,6108 ,7786 
A,NR,Y45-49,F,ED7,PT,1046 ,1093 ,1127 ,1257 ,1445 ,1544 ,1643 
A,NR,Y45-49,F,ED7,RO,: d,: d,: d,: d,: d,: d,2930 
A,NR,Y45-49,F,ED7,RS,150 ,204 ,259 ,310 ,347 ,349 ,413 
A,NR,Y45-49,F,ED7,SE,3545 ,3623 ,3856 ,3729 ,4044 ,4480 ,4646 
A,NR,Y45-49,F,ED7,SI,148 d,147 d,168 ,173 ,171 ,229 ,222 
A,NR,Y45-49,F,ED7,SK,467 ,558 ,836 ,960 ,797 ,643 ,485 
A,NR,Y45-49,F,ED7,TR,2460 ,2826 ,2549 ,2752 ,2073 ,2506 ,3028 
A,NR,Y45-49,F,ED7,UK,14451 ,14904 ,14990 ,15929 ,: ,: ,: 
A,NR,Y45-49,F,ED74,AL,: ,: ,: ,: ,: ,: d,: d
A,NR,Y45-49,F,ED74,AT,: d,: d,: d,2213 ,2198 ,2237 ,2319 
A,NR,Y45-49,F,ED74,BA,: ,: ,: z,: z,: z,: z,: z
A,NR,Y45-49,F,ED74,BE,474 ,543 ,573 ,566 ,589 ,599 ,667 
A,NR,Y45-49,F,ED74,BG,: z,: z,: z,: z,: z,: z,: z
A,NR,Y45-49,F,ED74,CH,995 ,969 ,910 ,999 ,1055 ,1156 ,1271 
A,NR,Y45-49,F,ED74,CY,: z,: z,: z,: z,: z,: z,: z
A,NR,Y45-49,F,ED74,CZ,899 ,934 ,1306 ,1589 ,1743 ,1813 ,2003 
A,NR,Y45-49,F,ED74,DE,5020 ,4939 ,4863 ,4863 ,4939 ,5148 ,5579 
A,NR,Y45-49,F,ED74,DK,571 ,451 ,420 ,360 ,417 ,470 ,501 
A,NR,Y45-49,F,ED74,EE,: d,: d,: d,: d,: z,: z,: z
A,NR,Y45-49,F,ED74,EL,1693 ,3458 ,3314 ,3652 ,3992 ,4361 ,4813 
A,NR,Y45-49,F,ED74,ES,: d,: d,: d,: d,: d,: d,: d
A,NR,Y45-49,F,ED74,FI,: d,: d,: d,: d,: d,: d,: z
A,NR,Y45-49,F,ED74,FR,2469 d,2705 d,4295 ,71 ,38 ,39 ,29 
A,NR,Y45-49,F,ED74,HR,222 ,262 ,277 ,313 ,316 ,365 ,379 
A,NR,Y45-49,F,ED74,HU,: d,: d,: d,: d,: d,: d,: d
A,NR,Y45-49,F,ED74,IE,: d,: d,: d,: d,: d,: d,: d
A,NR,Y45-49,F,ED74,IS,: d,: d,: d,: d,: d,: d,: d
A,NR,Y45-49,F,ED74,IT,: d,: d,: d,: d,: z,: z,: z
A,NR,Y45-49,F,ED74,LI,0 ,: z,: z,0 ,0 ,0 ,0 
A,NR,Y45-49,F,ED74,LT,255 ,254 ,292 ,365 ,351 ,387 ,415 
A,NR,Y45-49,F,ED74,LU,13 ,8 ,5 ,3 ,6 ,9 ,11 
A,NR,Y45-49,F,ED74,LV,57 ,76 ,76 ,79 ,103 ,144 ,142 
A,NR,Y45-49,F,ED74,ME,: d,: d,6 ,6 ,19 ,16 ,: 
A,NR,Y45-49,F,ED74,MK,32 ,32 ,28 ,14 ,58 ,80 ,82 
A,NR,Y45-49,F,ED74,MT,: d,: d,: d,: d,: d,123 ,131 
A,NR,Y45-49,F,ED74,NL,: d,: d,: d,3057 ,3928 ,3642 ,1906 
A,NR,Y45-49,F,ED74,NO,1770 ,1886 ,2012 ,2193 ,2437 ,2873 ,3146 
A,NR,Y45-49,F,ED74,PL,: d,: d,: d,: d,4466 e,2162 ,2445 
A,NR,Y45-49,F,ED74,PT,: d,: d,: d,: d,: d,: d,: d
A,NR,Y45-49,F,ED74,RO,: d,: d,: d,: d,: d,: d,: d
A,NR,Y45-49,F,ED74,RS,150 ,204 ,259 ,292 ,268 ,237 ,269 
A,NR,Y45-49,F,ED74,SE,: z,: z,: z,: z,: z,: z,: z
A,NR,Y45-49,F,ED74,SI,0 ,: z,: z,: z,: z,: z,: z
A,NR,Y45-49,F,ED74,SK,: d,: d,: d,: d,: d,: d,: d
A,NR,Y45-49,F,ED74,TR,: d,: d,: d,: d,: d,: z,: z
A,NR,Y45-49,F,ED74,UK,14451 ,14904 ,14990 ,15929 ,: ,: ,: 
A,NR,Y45-49,F,ED75,AL,: ,: ,: ,: ,: ,: d,: d
A,NR,Y45-49,F,ED75,AT,: d,: d,: d,: z,: z,: z,: z
A,NR,Y45-49,F,ED75,BA,: ,: ,: z,: z,: z,: z,: z
A,NR,Y45-49,F,ED75,BE,: z,: z,: z,: z,: z,: z,: z
A,NR,Y45-49,F,ED75,BG,: z,: z,: z,: z,: z,: z,: z
A,NR,Y45-49,F,ED75,CH,97 ,105 ,120 ,105 ,144 ,147 ,150 
A,NR,Y45-49,F,ED75,CY,: z,: z,: z,: z,: z,: z,: z
A,NR,Y45-49,F,ED75,CZ,: z,: z,: z,: z,: z,: z,: z
A,NR,Y45-49,F,ED75,DE,: z,: z,: z,: z,: z,: z,0 
A,NR,Y45-49,F,ED75,DK,612 ,629 ,602 ,624 ,634 ,658 ,659 
A,NR,Y45-49,F,ED75,EE,: d,: d,: d,: d,: z,: z,: z
A,NR,Y45-49,F,ED75,EL,185 ,355 ,366 ,312 ,: z,: z,: z
A,NR,Y45-49,F,ED75,ES,: d,: d,: d,: d,: d,: d,: d
A,NR,Y45-49,F,ED75,FI,: d,: d,: d,: d,: d,: d,: z
A,NR,Y45-49,F,ED75,FR,5826 d,5752 d,3079 ,2869 ,2909 ,2873 ,2753 
A,NR,Y45-49,F,ED75,HR,99 ,105 ,126 ,149 ,159 ,119 ,156 
A,NR,Y45-49,F,ED75,HU,: d,: d,: d,: d,: d,: d,: d
A,NR,Y45-49,F,ED75,IE,: d,: d,: d,: d,: d,: d,: d
A,NR,Y45-49,F,ED75,IS,: d,: d,: d,: d,: d,: d,: d
A,NR,Y45-49,F,ED75,IT,: d,: d,: d,: d,: z,: z,: z
A,NR,Y45-49,F,ED75,LI,: z,0 ,0 ,0 ,0 ,0 ,0 
A,NR,Y45-49,F,ED75,LT,11 ,8 ,9 ,4 ,3 ,2 ,1 
A,NR,Y45-49,F,ED75,LU,35 ,33 ,33 ,39 ,41 ,38 ,43 
A,NR,Y45-49,F,ED75,LV,166 ,208 ,244 ,275 ,288 ,271 ,247 
A,NR,Y45-49,F,ED75,ME,: d,: d,0 ,0 ,3 ,3 ,: 
A,NR,Y45-49,F,ED75,MK,5 ,5 ,4 ,8 ,6 ,25 ,38 
A,NR,Y45-49,F,ED75,MT,: d,: d,: d,: d,: d,49 ,57 
A,NR,Y45-49,F,ED75,NL,: d,: d,: d,672 ,585 ,837 ,1343 
A,NR,Y45-49,F,ED75,NO,: z,: z,: z,: z,: z,: z,: z
A,NR,Y45-49,F,ED75,PL,: d,: d,: d,: d,1116 e,3946 ,5341 
A,NR,Y45-49,F,ED75,PT,: d,: d,: d,: d,: d,: d,: d
A,NR,Y45-49,F,ED75,RO,: d,: d,: d,: d,: d,: d,: d
A,NR,Y45-49,F,ED75,RS,: z,: z,: z,18 ,79 ,112 ,144 
A,NR,Y45-49,F,ED75,SE,: z,: z,: z,: z,: z,: z,: z
A,NR,Y45-49,F,ED75,SI,0 d,: z,: z,: z,: z,: z,: z
A,NR,Y45-49,F,ED75,SK,: d,: d,: d,: d,: d,: d,: d
A,NR,Y45-49,F,ED75,TR,: d,: d,: d,: d,: d,: z,: z
A,NR,Y45-49,F,ED75,UK,: d,: d,: d,: d,: ,: ,: 
A,NR,Y45-49,F,ED8,AL,: ,: ,: ,: ,: ,: d,: d
A,NR,Y45-49,F,ED8,AT,625 ,641 ,468 ,444 ,436 ,414 ,384 
A,NR,Y45-49,F,ED8,BA,: ,: ,15 ,30 ,41 ,47 ,62 
A,NR,Y45-49,F,ED8,BE,157 ,153 ,142 ,144 ,194 ,225 ,226 
A,NR,Y45-49,F,ED8,BG,231 ,265 ,296 ,340 ,342 ,385 ,369 
A,NR,Y45-49,F,ED8,CH,296 ,307 ,311 ,291 ,310 ,326 ,328 
A,NR,Y45-49,F,ED8,CY,30 ,35 ,43 ,54 ,68 ,70 ,79 
A,NR,Y45-49,F,ED8,CZ,252 ,283 ,332 ,333 ,344 ,375 ,339 
A,NR,Y45-49,F,ED8,DE,1800 d,1700 d,1700 d,1700 ,0 bd,0 ,0 
A,NR,Y45-49,F,ED8,DK,173 ,176 ,165 ,154 ,150 ,156 ,146 
A,NR,Y45-49,F,ED8,EE,77 ,79 ,77 ,65 ,54 ,60 ,69 
A,NR,Y45-49,F,ED8,EL,787 ,1021 ,1145 ,1212 ,1307 ,1483 ,1498 
A,NR,Y45-49,F,ED8,ES,1718 ,2213 ,2789 ,3121 ,3428 ,3621 ,3744 
A,NR,Y45-49,F,ED8,EU27_2020,11211 d,11954 d,12410 d,12871 d,11758 d,12488 d,13291 d
A,NR,Y45-49,F,ED8,EU28,14052 d,14730 d,15212 d,15674 d,: ,: ,: 
A,NR,Y45-49,F,ED8,FI,956 ,914 ,863 ,827 ,885 ,990 ,1005 
A,NR,Y45-49,F,ED8,FR,1196 d,1189 d,885 ,857 ,851 ,815 ,833 
A,NR,Y45-49,F,ED8,HR,103 ,107 ,111 ,113 ,150 ,147 ,166 
A,NR,Y45-49,F,ED8,HU,119 ,119 ,121 ,138 ,193 ,234 ,259 
A,NR,Y45-49,F,ED8,IE,248 ,276 ,272 d,294 ,301 ,324 ,319 
A,NR,Y45-49,F,ED8,IS,29 ,31 ,31 ,32 ,31 ,36 ,36 
A,NR,Y45-49,F,ED8,IT,176 ,180 ,224 ,200 ,230 ,248 ,273 
A,NR,Y45-49,F,ED8,LI,3 ,4 ,4 ,5 ,3 ,4 ,2 
A,NR,Y45-49,F,ED8,LT,56 ,45 ,69 ,67 ,73 ,72 ,71 
A,NR,Y45-49,F,ED8,LU,3 ,5 ,2 ,3 ,6 ,3 ,4 
A,NR,Y45-49,F,ED8,LV,103 ,112 ,112 ,110 ,103 ,95 ,97 
A,NR,Y45-49,F,ED8,ME,: d,: d,1 ,3 ,1 ,3 ,: 
A,NR,Y45-49,F,ED8,MK,14 ,19 ,11 ,4 ,13 ,23 ,25 
A,NR,Y45-49,F,ED8,MT,2 ,26 ,65 ,71 ,80 ,61 ,42 
A,NR,Y45-49,F,ED8,NL,69 ,69 ,71 ,73 e,74 e,75 e,: 
A,NR,Y45-49,F,ED8,NO,316 ,378 ,380 ,419 ,439 ,444 ,453 
A,NR,Y45-49,F,ED8,PL,538 d,514 d,545 e,550 e,485 e,438 ,374 
A,NR,Y45-49,F,ED8,PT,819 ,860 ,843 ,927 ,963 ,1095 ,1141 
A,NR,Y45-49,F,ED8,RO,: d,: d,: d,: d,: d,: d,762 
A,NR,Y45-49,F,ED8,RS,198 ,285 ,319 ,347 ,370 ,351 ,358 
A,NR,Y45-49,F,ED8,SE,745 ,734 ,751 ,774 ,760 ,764 ,773 
A,NR,Y45-49,F,ED8,SI,82 ,106 ,106 ,105 ,113 ,134 ,147 
A,NR,Y45-49,F,ED8,SK,146 ,133 ,213 ,194 ,168 ,204 ,171 
A,NR,Y45-49,F,ED8,TR,1020 ,1140 ,1244 ,1492 ,1641 ,1842 ,1933 
A,NR,Y45-49,F,ED8,UK,2841 ,2776 ,2802 ,2803 ,: ,: ,: 
A,NR,Y45-49,M,ED5,AL,: ,: ,: ,: ,: ,: d,: d
A,NR,Y45-49,M,ED5,AT,569 ,532 ,517 ,493 ,452 ,413 ,425 
A,NR,Y45-49,M,ED5,BA,: ,: ,: z,: z,: z,: z,0 
A,NR,Y45-49,M,ED5,BE,448 ,365 ,300 ,255 ,221 bd,228 ,209 
A,NR,Y45-49,M,ED5,BG,: z,: z,: z,: z,: z,: z,: z
A,NR,Y45-49,M,ED5,CH,73 ,64 ,61 ,72 ,70 ,65 ,74 
A,NR,Y45-49,M,ED5,CY,4 ,24 ,26 ,31 ,35 ,24 ,62 
A,NR,Y45-49,M,ED5,CZ,5 ,6 ,4 ,4 ,3 ,3 ,3 
A,NR,Y45-49,M,ED5,DE,0 ,0 ,0 ,130 ,122 ,120 ,94 
A,NR,Y45-49,M,ED5,DK,572 ,654 ,613 ,662 ,770 ,765 ,727 
A,NR,Y45-49,M,ED5,EE,: z,: z,: z,: z,: z,: z,: z
A,NR,Y45-49,M,ED5,EL,: z,: z,: z,: z,: z,: z,: z
A,NR,Y45-49,M,ED5,ES,2881 ,2930 ,3646 ,4170 ,4823 ,5622 ,6332 
A,NR,Y45-49,M,ED5,EU27_2020,6841 ,7478 ,7123 ,7978 ,8867 ,9848 ,10561 
A,NR,Y45-49,M,ED5,EU28,12104 ,12966 ,12574 ,14809 ,: ,: ,: 
A,NR,Y45-49,M,ED5,FI,: z,: z,: z,: z,: z,: z,: z
A,NR,Y45-49,M,ED5,FR,749 d,767 ,423 ,413 ,399 ,372 ,338 
