ISO2,ISO3,country,year,month,day,cases
AL,ALB,Albania,2021,11,6,187363
AL,ALB,Albania,2021,11,7,187994
AL,ALB,Albania,2021,11,8,188557
AL,ALB,Albania,2021,11,9,189125
AL,ALB,Albania,2021,11,10,189355
AL,ALB,Albania,2021,11,11,190125
AL,ALB,Albania,2021,11,12,190815
AL,ALB,Albania,2021,11,13,191440
AL,ALB,Albania,2021,11,14,192013
AL,ALB,Albania,2021,11,15,192600
AL,ALB,Albania,2021,11,16,193075
AL,ALB,Albania,2021,11,17,193269
AL,ALB,Albania,2021,11,18,193856
AL,ALB,Albania,2021,11,19,194472
AL,ALB,Albania,2021,11,20,195021
AL,ALB,Albania,2021,11,21,195523
AL,ALB,Albania,2021,11,22,195988
AL,ALB,Albania,2021,11,23,196393
AL,ALB,Albania,2021,11,24,196611
AL,ALB,Albania,2021,11,25,197167
AL,ALB,Albania,2021,11,26,197776
AL,ALB,Albania,2021,11,27,198292
AL,ALB,Albania,2021,11,28,198732
AL,ALB,Albania,2021,11,29,199137
AL,ALB,Albania,2021,11,30,199555
AL,ALB,Albania,2021,12,1,199750
AL,ALB,Albania,2021,12,2,199945
AL,ALB,Albania,2021,12,3,200173
AL,ALB,Albania,2021,12,4,200639
AL,ALB,Albania,2021,12,5,201045
AL,ALB,Albania,2021,12,6,201402
AL,ALB,Albania,2021,12,7,201730
AL,ALB,Albania,2021,12,8,201902
AL,ALB,Albania,2021,12,9,202295
AL,ALB,Albania,2021,12,10,202641
AL,ALB,Albania,2021,12,11,202863
AL,ALB,Albania,2021,12,12,203215
AL,ALB,Albania,2021,12,13,203524
AL,ALB,Albania,2021,12,14,203787
AL,ALB,Albania,2021,12,15,203925
AL,ALB,Albania,2021,12,16,204301
AL,ALB,Albania,2021,12,17,204627
AL,ALB,Albania,2021,12,18,204928
AL,ALB,Albania,2021,12,19,205224
AL,ALB,Albania,2021,12,20,205549
AL,ALB,Albania,2021,12,21,205777
AL,ALB,Albania,2021,12,22,205897
AL,ALB,Albania,2021,12,23,206273
AL,ALB,Albania,2021,12,24,206616
AL,ALB,Albania,2021,12,25,206935
AL,ALB,Albania,2021,12,26,207221
AL,ALB,Albania,2021,12,27,207542
AL,ALB,Albania,2021,12,28,207709
AL,ALB,Albania,2021,12,29,207877
AL,ALB,Albania,2021,12,30,208352
AL,ALB,Albania,2021,12,31,208899
AL,ALB,Albania,2022,1,1,209516
AL,ALB,Albania,2022,1,2,210224
AL,ALB,Albania,2022,1,3,210706
AL,ALB,Albania,2022,1,4,210885
AL,ALB,Albania,2022,1,5,211220
AL,ALB,Albania,2022,1,6,212021
AL,ALB,Albania,2022,1,7,213257
AL,ALB,Albania,2022,1,8,214905
AL,ALB,Albania,2022,1,9,216686
AL,ALB,Albania,2022,1,10,218487
AL,ALB,Albania,2022,1,11,219694
AL,ALB,Albania,2022,1,12,220487
AL,ALB,Albania,2022,1,13,222664
AL,ALB,Albania,2022,1,14,224569
AL,ALB,Albania,2022,1,15,226598
AL,ALB,Albania,2022,1,16,228777
AL,ALB,Albania,2022,1,17,230940
AL,ALB,Albania,2022,1,18,232637
AL,ALB,Albania,2022,1,19,233654
AL,ALB,Albania,2022,1,20,236486
AL,ALB,Albania,2022,1,21,239129
AL,ALB,Albania,2022,1,22,241512
AL,ALB,Albania,2022,1,23,244182
AL,ALB,Albania,2022,1,24,246412
AL,ALB,Albania,2022,1,25,248070
AL,ALB,Albania,2022,1,26,248859
AL,ALB,Albania,2022,1,27,251015
AL,ALB,Albania,2022,1,28,252577
AL,ALB,Albania,2022,1,29,254126
AL,ALB,Albania,2022,1,30,255741
AL,ALB,Albania,2022,1,31,257082
AL,ALB,Albania,2022,2,1,258021
AL,ALB,Albania,2022,2,2,258543
AL,ALB,Albania,2022,2,3,260076
AL,ALB,Albania,2022,2,4,261240
AL,ALB,Albania,2022,2,5,262241
AL,ALB,Albania,2022,2,6,263172
AL,ALB,Albania,2022,2,7,263965
AL,ALB,Albania,2022,2,8,264624
AL,ALB,Albania,2022,2,9,264875
AL,ALB,Albania,2022,2,10,265716
AL,ALB,Albania,2022,2,11,266416
AL,ALB,Albania,2022,2,12,267020
AL,ALB,Albania,2022,2,13,267551
AL,ALB,Albania,2022,2,14,268008
AL,ALB,Albania,2022,2,15,268304
AL,ALB,Albania,2022,2,16,268491
AL,ALB,Albania,2022,2,17,268940
AL,ALB,Albania,2022,2,18,269301
AL,ALB,Albania,2022,2,19,269601
AL,ALB,Albania,2022,2,20,269904
AL,ALB,Albania,2022,2,21,270164
AL,ALB,Albania,2022,2,22,270370
AL,ALB,Albania,2022,2,23,270455
AL,ALB,Albania,2022,2,24,270734
AL,ALB,Albania,2022,2,25,270947
AL,ALB,Albania,2022,2,26,271141
AL,ALB,Albania,2022,2,27,271314
AL,ALB,Albania,2022,2,28,271425
AL,ALB,Albania,2022,3,1,271527
AL,ALB,Albania,2022,3,2,271563
AL,ALB,Albania,2022,3,3,271702
AL,ALB,Albania,2022,3,4,271825
AL,ALB,Albania,2022,3,5,271920
AL,ALB,Albania,2022,3,6,272030
AL,ALB,Albania,2022,3,7,272132
AL,ALB,Albania,2022,3,8,272210
AL,ALB,Albania,2022,3,9,272250
AL,ALB,Albania,2022,3,10,272337
AL,ALB,Albania,2022,3,11,272412
AL,ALB,Albania,2022,3,12,272479
AL,ALB,Albania,2022,3,13,272552
AL,ALB,Albania,2022,3,14,272621
AL,ALB,Albania,2022,3,15,272663
AL,ALB,Albania,2022,3,16,272689
AL,ALB,Albania,2022,3,17,272711
AL,ALB,Albania,2022,3,18,272804
AL,ALB,Albania,2022,3,19,272885
AL,ALB,Albania,2022,3,20,272961
AL,ALB,Albania,2022,3,21,273040
AL,ALB,Albania,2022,3,22,273088
AL,ALB,Albania,2022,3,23,273110
AL,ALB,Albania,2022,3,24,273146
AL,ALB,Albania,2022,3,25,273164
AL,ALB,Albania,2022,3,26,273257
AL,ALB,Albania,2022,3,27,273318
AL,ALB,Albania,2022,3,28,273387
AL,ALB,Albania,2022,3,29,273432
AL,ALB,Albania,2022,3,30,273459
AL,ALB,Albania,2022,3,31,273529
AL,ALB,Albania,2022,4,1,273608
AL,ALB,Albania,2022,4,2,273677
AL,ALB,Albania,2022,4,3,273759
AL,ALB,Albania,2022,4,4,273823
AL,ALB,Albania,2022,4,5,273870
AL,ALB,Albania,2022,4,6,273913
AL,ALB,Albania,2022,4,7,274000
AL,ALB,Albania,2022,4,8,274055
AL,ALB,Albania,2022,4,9,274055
AL,ALB,Albania,2022,4,10,274108
AL,ALB,Albania,2022,4,11,274136
AL,ALB,Albania,2022,4,12,274191
AL,ALB,Albania,2022,4,13,274219
AL,ALB,Albania,2022,4,14,274236
AL,ALB,Albania,2022,4,15,274272
AL,ALB,Albania,2022,4,16,274320
AL,ALB,Albania,2022,4,17,274376
AL,ALB,Albania,2022,4,18,274429
AL,ALB,Albania,2022,4,19,274462
AL,ALB,Albania,2022,4,20,274504
AL,ALB,Albania,2022,4,21,274520
AL,ALB,Albania,2022,4,22,274535
AL,ALB,Albania,2022,4,23,274606
AL,ALB,Albania,2022,4,24,274685
AL,ALB,Albania,2022,4,25,274737
AL,ALB,Albania,2022,4,26,274791
AL,ALB,Albania,2022,4,27,274828
AL,ALB,Albania,2022,4,28,274834
AL,ALB,Albania,2022,4,29,274862
AL,ALB,Albania,2022,4,30,274929
AL,ALB,Albania,2022,5,1,275002
AL,ALB,Albania,2022,5,2,275055
AL,ALB,Albania,2022,5,3,275107
AL,ALB,Albania,2022,5,4,275167
AL,ALB,Albania,2022,5,5,275177
AL,ALB,Albania,2022,5,6,275191
AL,ALB,Albania,2022,5,7,275211
AL,ALB,Albania,2022,5,8,275266
AL,ALB,Albania,2022,5,9,275310
AL,ALB,Albania,2022,5,10,275341
AL,ALB,Albania,2022,5,11,275366
AL,ALB,Albania,2022,5,12,275372
AL,ALB,Albania,2022,5,13,275416
AL,ALB,Albania,2022,5,14,275440
AL,ALB,Albania,2022,5,15,275485
AL,ALB,Albania,2022,5,16,275534
AL,ALB,Albania,2022,5,17,275574
AL,ALB,Albania,2022,5,18,275615
AL,ALB,Albania,2022,5,19,275621
AL,ALB,Albania,2022,5,20,275688
AL,ALB,Albania,2022,5,21,275732
AL,ALB,Albania,2022,5,22,275774
AL,ALB,Albania,2022,5,23,275802
AL,ALB,Albania,2022,5,24,275838
AL,ALB,Albania,2022,5,25,275864
AL,ALB,Albania,2022,5,26,275881
AL,ALB,Albania,2022,5,27,275939
AL,ALB,Albania,2022,5,28,275985
AL,ALB,Albania,2022,5,29,276012
AL,ALB,Albania,2022,5,30,276048
AL,ALB,Albania,2022,5,31,276081
AL,ALB,Albania,2022,6,1,276101
AL,ALB,Albania,2022,6,2,276121
AL,ALB,Albania,2022,6,3,276172
AL,ALB,Albania,2022,6,4,276221
AL,ALB,Albania,2022,6,5,276274
AL,ALB,Albania,2022,6,6,276310
AL,ALB,Albania,2022,6,7,276342
AL,ALB,Albania,2022,6,8,276401
AL,ALB,Albania,2022,6,9,276415
AL,ALB,Albania,2022,6,10,276468
AL,ALB,Albania,2022,6,11,276518
AL,ALB,Albania,2022,6,12,276583
AL,ALB,Albania,2022,6,13,276638
AL,ALB,Albania,2022,6,14,276690
AL,ALB,Albania,2022,6,15,276731
AL,ALB,Albania,2022,6,16,276738
AL,ALB,Albania,2022,6,17,276821
AL,ALB,Albania,2022,6,18,276913
AL,ALB,Albania,2022,6,19,277026
AL,ALB,Albania,2022,6,20,277141
AL,ALB,Albania,2022,6,21,277270
AL,ALB,Albania,2022,6,22,277409
AL,ALB,Albania,2022,6,23,277444
AL,ALB,Albania,2022,6,24,277663
AL,ALB,Albania,2022,6,25,277940
AL,ALB,Albania,2022,6,26,278211
AL,ALB,Albania,2022,6,27,278504
AL,ALB,Albania,2022,6,28,278793
AL,ALB,Albania,2022,6,29,279077
AL,ALB,Albania,2022,6,30,279167
AL,ALB,Albania,2022,7,1,279717
AL,ALB,Albania,2022,7,2,280298
AL,ALB,Albania,2022,7,3,280851
AL,ALB,Albania,2022,7,4,281470
AL,ALB,Albania,2022,7,5,282141
AL,ALB,Albania,2022,7,6,282690
AL,ALB,Albania,2022,7,7,282837
AL,ALB,Albania,2022,7,8,283811
AL,ALB,Albania,2022,7,9,284758
AL,ALB,Albania,2022,7,10,285731
AL,ALB,Albania,2022,7,11,286732
AL,ALB,Albania,2022,7,12,287694
AL,ALB,Albania,2022,7,13,287984
AL,ALB,Albania,2022,7,14,288176
AL,ALB,Albania,2022,7,15,289391
AL,ALB,Albania,2022,7,16,290954
AL,ALB,Albania,2022,7,17,292456
AL,ALB,Albania,2022,7,18,293917
AL,ALB,Albania,2022,7,19,295243
AL,ALB,Albania,2022,7,20,296305
AL,ALB,Albania,2022,7,21,296732
AL,ALB,Albania,2022,7,22,298578
AL,ALB,Albania,2022,7,23,300058
AL,ALB,Albania,2022,7,24,301394
AL,ALB,Albania,2022,7,25,302767
AL,ALB,Albania,2022,7,26,303925
AL,ALB,Albania,2022,7,27,304890
AL,ALB,Albania,2022,7,28,305123
AL,ALB,Albania,2022,7,29,306789
AL,ALB,Albania,2022,7,30,308050
AL,ALB,Albania,2022,7,31,309278
AL,ALB,Albania,2022,8,1,310362
AL,ALB,Albania,2022,8,2,311381
AL,ALB,Albania,2022,8,3,312097
AL,ALB,Albania,2022,8,4,312375
AL,ALB,Albania,2022,8,5,313582
AL,ALB,Albania,2022,8,6,314561
AL,ALB,Albania,2022,8,7,315337
AL,ALB,Albania,2022,8,8,316145
AL,ALB,Albania,2022,8,9,316976
AL,ALB,Albania,2022,8,10,317514
AL,ALB,Albania,2022,8,11,317681
AL,ALB,Albania,2022,8,12,318638
AL,ALB,Albania,2022,8,13,319444
AL,ALB,Albania,2022,8,14,320086
AL,ALB,Albania,2022,8,15,320781
AL,ALB,Albania,2022,8,16,321345
AL,ALB,Albania,2022,8,17,321804
AL,ALB,Albania,2022,8,18,321893
AL,ALB,Albania,2022,8,19,322605
AL,ALB,Albania,2022,8,20,323050
AL,ALB,Albania,2022,8,21,323597
AL,ALB,Albania,2022,8,22,324095
AL,ALB,Albania,2022,8,23,324590
AL,ALB,Albania,2022,8,24,324931
AL,ALB,Albania,2022,8,25,325035
AL,ALB,Albania,2022,8,26,325641
AL,ALB,Albania,2022,8,27,326086
AL,ALB,Albania,2022,8,28,326815
AL,ALB,Albania,2022,8,29,327153
AL,ALB,Albania,2022,8,30,327369
AL,ALB,Albania,2022,8,31,327425
AL,ALB,Albania,2022,9,1,327871
AL,ALB,Albania,2022,9,2,328206
AL,ALB,Albania,2022,9,3,328469
AL,ALB,Albania,2022,9,4,328716
AL,ALB,Albania,2022,9,5,328916
AL,ALB,Albania,2022,9,6,329047
AL,ALB,Albania,2022,9,7,329075
AL,ALB,Albania,2022,9,8,329137
AL,ALB,Albania,2022,9,9,329370
AL,ALB,Albania,2022,9,10,329541
AL,ALB,Albania,2022,9,11,329696
AL,ALB,Albania,2022,9,12,329802
AL,ALB,Albania,2022,9,13,329890
AL,ALB,Albania,2022,9,14,329907
AL,ALB,Albania,2022,9,15,330045
AL,ALB,Albania,2022,9,16,330149
AL,ALB,Albania,2022,9,17,330238
AL,ALB,Albania,2022,9,18,330313
AL,ALB,Albania,2022,9,19,330394
AL,ALB,Albania,2022,9,20,330437
AL,ALB,Albania,2022,9,21,330455
AL,ALB,Albania,2022,9,22,330569
AL,ALB,Albania,2022,9,23,330664
AL,ALB,Albania,2022,9,24,330715
AL,ALB,Albania,2022,9,25,330762
AL,ALB,Albania,2022,9,26,330807
AL,ALB,Albania,2022,9,27,330830
AL,ALB,Albania,2022,9,28,330841
AL,ALB,Albania,2022,9,29,330920
AL,ALB,Albania,2022,9,30,330983
AL,ALB,Albania,2022,10,1,331027
AL,ALB,Albania,2022,10,2,331075
AL,ALB,Albania,2022,10,3,331117
AL,ALB,Albania,2022,10,4,331139
AL,ALB,Albania,2022,10,5,331144
AL,ALB,Albania,2022,10,6,331191
AL,ALB,Albania,2022,10,7,331226
AL,ALB,Albania,2022,10,8,331264
AL,ALB,Albania,2022,10,9,331297
AL,ALB,Albania,2022,10,10,331326
AL,ALB,Albania,2022,10,11,331348
AL,ALB,Albania,2022,10,12,331357
AL,ALB,Albania,2022,10,13,331388
AL,ALB,Albania,2022,10,14,331409
AL,ALB,Albania,2022,10,15,331433
AL,ALB,Albania,2022,10,16,331452
AL,ALB,Albania,2022,10,17,331473
AL,ALB,Albania,2022,10,18,331492
AL,ALB,Albania,2022,10,19,331499
AL,ALB,Albania,2022,10,20,331527
AL,ALB,Albania,2022,10,21,331555
AL,ALB,Albania,2022,10,22,331573
AL,ALB,Albania,2022,10,23,331593
AL,ALB,Albania,2022,10,24,331608
AL,ALB,Albania,2022,10,25,331626
AL,ALB,Albania,2022,10,26,331630
AL,ALB,Albania,2022,10,27,331670
AL,ALB,Albania,2022,10,28,331701
AL,ALB,Albania,2022,10,29,331723
AL,ALB,Albania,2022,10,30,331745
AL,ALB,Albania,2022,10,31,331783
AL,ALB,Albania,2022,11,1,331800
AL,ALB,Albania,2022,11,2,331803
AL,ALB,Albania,2022,11,3,331820
AL,ALB,Albania,2022,11,4,331847
AL,ALB,Albania,2022,11,5,331869
AL,ALB,Albania,2022,11,6,331900
AL,ALB,Albania,2022,11,7,331919
AL,ALB,Albania,2022,11,8,331928
AL,ALB,Albania,2022,11,9,331931
AL,ALB,Albania,2022,11,10,331944
AL,ALB,Albania,2022,11,11,331961
AL,ALB,Albania,2022,11,12,331976
AL,ALB,Albania,2022,11,13,331998
AL,ALB,Albania,2022,11,14,332011
AL,ALB,Albania,2022,11,15,332029
AL,ALB,Albania,2022,11,16,332034
AL,ALB,Albania,2022,11,17,332070
AL,ALB,Albania,2022,11,18,332088
AL,ALB,Albania,2022,11,19,332106
AL,ALB,Albania,2022,11,20,332119
AL,ALB,Albania,2022,11,21,332132
AL,ALB,Albania,2022,11,22,332142
AL,ALB,Albania,2022,11,23,332143
AL,ALB,Albania,2022,11,24,332168
AL,ALB,Albania,2022,11,25,332179
AL,ALB,Albania,2022,11,26,332191
AL,ALB,Albania,2022,11,27,332202
AL,ALB,Albania,2022,11,28,332208
AL,ALB,Albania,2022,11,29,332216
AL,ALB,Albania,2022,11,30,332224
AL,ALB,Albania,2022,12,1,332229
AL,ALB,Albania,2022,12,2,332246
AL,ALB,Albania,2022,12,3,332267
AL,ALB,Albania,2022,12,4,332277
AL,ALB,Albania,2022,12,5,332294
AL,ALB,Albania,2022,12,6,332299
AL,ALB,Albania,2022,12,7,332341
AL,ALB,Albania,2022,12,8,332358
AL,ALB,Albania,2022,12,9,332376
AL,ALB,Albania,2022,12,10,332377
AL,ALB,Albania,2022,12,11,332407
AL,ALB,Albania,2022,12,12,332419
AL,ALB,Albania,2022,12,13,332421
AL,ALB,Albania,2022,12,14,332453
AL,ALB,Albania,2022,12,15,332477
AL,ALB,Albania,2022,12,16,332499
AL,ALB,Albania,2022,12,17,332521
AL,ALB,Albania,2022,12,18,332538
AL,ALB,Albania,2022,12,19,332553
AL,ALB,Albania,2022,12,20,332556
AL,ALB,Albania,2022,12,21,332589
AL,ALB,Albania,2022,12,22,332611
AL,ALB,Albania,2022,12,23,332629
AL,ALB,Albania,2022,12,24,332652
AL,ALB,Albania,2022,12,25,332670
AL,ALB,Albania,2022,12,26,332682
AL,ALB,Albania,2022,12,27,332684
AL,ALB,Albania,2022,12,28,332686
AL,ALB,Albania,2022,12,29,332711
AL,ALB,Albania,2022,12,30,332738
AL,ALB,Albania,2022,12,31,332768
AL,ALB,Albania,2023,1,1,332794
AL,ALB,Albania,2023,1,2,332799
AL,ALB,Albania,2023,1,3,332800
AL,ALB,Albania,2023,1,4,332803
AL,ALB,Albania,2023,1,5,332809
AL,ALB,Albania,2023,1,6,332841
AL,ALB,Albania,2023,1,7,332878
AL,ALB,Albania,2023,1,8,332907
AL,ALB,Albania,2023,1,9,332938
AL,ALB,Albania,2023,1,10,332939
AL,ALB,Albania,2023,1,11,332986
AL,ALB,Albania,2023,1,12,333018
AL,ALB,Albania,2023,1,13,333041
AL,ALB,Albania,2023,1,14,333053
AL,ALB,Albania,2023,1,15,333064
AL,ALB,Albania,2023,1,16,333072
AL,ALB,Albania,2023,1,17,333072
AL,ALB,Albania,2023,1,18,333099
AL,ALB,Albania,2023,1,19,333119
AL,ALB,Albania,2023,1,20,333140
AL,ALB,Albania,2023,1,21,333156
AL,ALB,Albania,2023,1,22,333169
AL,ALB,Albania,2023,1,23,333173
AL,ALB,Albania,2023,1,24,333173
AL,ALB,Albania,2023,1,25,333185
AL,ALB,Albania,2023,1,26,333196
AL,ALB,Albania,2023,1,27,333201
AL,ALB,Albania,2023,1,28,333210
AL,ALB,Albania,2023,1,29,333219
AL,ALB,Albania,2023,1,30,333223
AL,ALB,Albania,2023,1,31,333223
AL,ALB,Albania,2023,2,1,333233
AL,ALB,Albania,2023,2,2,333243
AL,ALB,Albania,2023,2,3,333253
AL,ALB,Albania,2023,2,4,333269
AL,ALB,Albania,2023,2,5,333270
AL,ALB,Albania,2023,2,6,333277
AL,ALB,Albania,2023,2,7,333277
AL,ALB,Albania,2023,2,8,333289
AL,ALB,Albania,2023,2,9,333300
AL,ALB,Albania,2023,2,10,333307
AL,ALB,Albania,2023,2,11,333312
AL,ALB,Albania,2023,2,12,333321
AL,ALB,Albania,2023,2,13,333333
AL,ALB,Albania,2023,2,14,333333
AL,ALB,Albania,2023,2,15,333342
AL,ALB,Albania,2023,2,16,333349
AL,ALB,Albania,2023,2,17,333358
AL,ALB,Albania,2023,2,18,333376
AL,ALB,Albania,2023,2,19,333390
AL,ALB,Albania,2023,2,20,333399
AL,ALB,Albania,2023,2,21,333400
AL,ALB,Albania,2023,2,22,333421
AL,ALB,Albania,2023,2,23,333446
AL,ALB,Albania,2023,2,24,333455
AL,ALB,Albania,2023,2,25,333466
AL,ALB,Albania,2023,2,26,333483
AL,ALB,Albania,2023,2,27,333488
AL,ALB,Albania,2023,2,28,333490
AL,ALB,Albania,2023,3,1,333501
AL,ALB,Albania,2023,3,2,333518
AL,ALB,Albania,2023,3,3,333532
AL,ALB,Albania,2023,3,4,333551
AL,ALB,Albania,2023,3,5,333571
AL,ALB,Albania,2023,3,6,333581
AL,ALB,Albania,2023,3,7,333581
AL,ALB,Albania,2023,3,8,333592
AL,ALB,Albania,2023,3,9,333608
AL,ALB,Albania,2023,3,10,333622
AL,ALB,Albania,2023,3,11,333639
AL,ALB,Albania,2023,3,12,333651
AL,ALB,Albania,2023,3,13,333662
AL,ALB,Albania,2023,3,14,333663
AL,ALB,Albania,2023,3,15,333689
AL,ALB,Albania,2023,3,16,333697
AL,ALB,Albania,2023,3,17,333708
AL,ALB,Albania,2023,3,18,333709
AL,ALB,Albania,2023,3,19,333716
AL,ALB,Albania,2023,3,20,333726
AL,ALB,Albania,2023,3,21,333726
AL,ALB,Albania,2023,3,22,333746
AL,ALB,Albania,2023,3,23,333763
AL,ALB,Albania,2023,3,24,333764
AL,ALB,Albania,2023,3,25,333777
AL,ALB,Albania,2023,3,26,333799
AL,ALB,Albania,2023,3,27,333808
AL,ALB,Albania,2023,3,28,333814
AL,ALB,Albania,2023,3,29,333828
AL,ALB,Albania,2023,3,30,333838
AL,ALB,Albania,2023,3,31,333855
AL,ALB,Albania,2023,4,1,333866
AL,ALB,Albania,2023,4,2,333883
AL,ALB,Albania,2023,4,3,333897
AL,ALB,Albania,2023,4,4,333899
AL,ALB,Albania,2023,4,5,333927
AL,ALB,Albania,2023,4,6,333949
AL,ALB,Albania,2023,4,7,333960
AL,ALB,Albania,2023,4,8,333975
AL,ALB,Albania,2023,4,9,333992
AL,ALB,Albania,2023,4,10,334002
AL,ALB,Albania,2023,4,11,334002
AL,ALB,Albania,2023,4,12,334007
AL,ALB,Albania,2023,4,13,334023
AL,ALB,Albania,2023,4,14,334041
AL,ALB,Albania,2023,4,15,334057
AL,ALB,Albania,2023,4,16,334070
AL,ALB,Albania,2023,4,17,334082
AL,ALB,Albania,2023,4,18,334082
AL,ALB,Albania,2023,4,19,334090
AL,ALB,Albania,2023,4,20,334090
AL,ALB,Albania,2023,4,21,334090
AL,ALB,Albania,2023,4,22,334090
AL,ALB,Albania,2023,4,23,334090
AL,ALB,Albania,2023,4,24,334090
AL,ALB,Albania,2023,4,25,334090
AL,ALB,Albania,2023,4,26,334090
AL,ALB,Albania,2023,4,27,334090
AL,ALB,Albania,2023,4,28,334090
AL,ALB,Albania,2023,4,29,334090
AL,ALB,Albania,2023,4,30,334090
AL,ALB,Albania,2023,5,1,334090
AL,ALB,Albania,2023,5,2,334090
AL,ALB,Albania,2023,5,3,334090
AL,ALB,Albania,2023,5,4,334090
AL,ALB,Albania,2023,5,5,334090
AL,ALB,Albania,2023,5,6,334090
AL,ALB,Albania,2023,5,7,334090
AL,ALB,Albania,2023,5,8,334090
AL,ALB,Albania,2023,5,9,334090
AL,ALB,Albania,2023,5,10,334090
AL,ALB,Albania,2023,5,11,334090
AL,ALB,Albania,2023,5,12,334090
AL,ALB,Albania,2023,5,13,334090
AL,ALB,Albania,2023,5,14,334090
AL,ALB,Albania,2023,5,15,334090
AL,ALB,Albania,2023,5,16,334090
AL,ALB,Albania,2023,5,17,334090
AL,ALB,Albania,2023,5,18,334090
AL,ALB,Albania,2023,5,19,334090
AL,ALB,Albania,2023,5,20,334090
AL,ALB,Albania,2023,5,21,334090
AL,ALB,Albania,2023,5,22,334090
AL,ALB,Albania,2023,5,23,334090
AL,ALB,Albania,2023,5,24,334090
AL,ALB,Albania,2023,5,25,334090
AL,ALB,Albania,2023,5,26,334090
AL,ALB,Albania,2023,5,27,334090
AL,ALB,Albania,2023,5,28,334090
AL,ALB,Albania,2023,5,29,334090
AL,ALB,Albania,2023,5,30,334090
AL,ALB,Albania,2023,5,31,334090
AL,ALB,Albania,2023,6,1,334090
AL,ALB,Albania,2023,6,2,334090
AL,ALB,Albania,2023,6,3,334090
AL,ALB,Albania,2023,6,4,334090
AL,ALB,Albania,2023,6,5,334090
AL,ALB,Albania,2023,6,6,334090
AL,ALB,Albania,2023,6,7,334090
AL,ALB,Albania,2023,6,8,334090
AL,ALB,Albania,2023,6,9,334090
AL,ALB,Albania,2023,6,10,334090
AL,ALB,Albania,2023,6,11,334090
AL,ALB,Albania,2023,6,12,334090
AL,ALB,Albania,2023,6,13,334090
AL,ALB,Albania,2023,6,14,334090
AL,ALB,Albania,2023,6,15,334090
AL,ALB,Albania,2023,6,16,334090
AL,ALB,Albania,2023,6,17,334090
AL,ALB,Albania,2023,6,18,334090
AL,ALB,Albania,2023,6,19,334090
AL,ALB,Albania,2023,6,20,334090
AL,ALB,Albania,2023,6,21,334090
AL,ALB,Albania,2023,6,22,334090
AL,ALB,Albania,2023,6,23,334090
AL,ALB,Albania,2023,6,24,334090
AL,ALB,Albania,2023,6,25,334090
AL,ALB,Albania,2023,6,26,334090
AL,ALB,Albania,2023,6,27,334090
AL,ALB,Albania,2023,6,28,334090
AL,ALB,Albania,2023,6,29,334090
AL,ALB,Albania,2023,6,30,334090
AL,ALB,Albania,2023,7,1,334090
AL,ALB,Albania,2023,7,2,334090
AL,ALB,Albania,2023,7,3,334090
AL,ALB,Albania,2023,7,4,334090
AL,ALB,Albania,2023,7,5,334090
AL,ALB,Albania,2023,7,6,334090
AL,ALB,Albania,2023,7,7,334090
AL,ALB,Albania,2023,7,8,334090
AL,ALB,Albania,2023,7,9,334090
AL,ALB,Albania,2023,7,10,334090
AL,ALB,Albania,2023,7,11,334090
AL,ALB,Albania,2023,7,12,334090
AL,ALB,Albania,2023,7,13,334090
AL,ALB,Albania,2023,7,14,334090
AL,ALB,Albania,2023,7,15,334090
AL,ALB,Albania,2023,7,16,334090
AL,ALB,Albania,2023,7,17,334090
AL,ALB,Albania,2023,7,18,334090
AL,ALB,Albania,2023,7,19,334090
AL,ALB,Albania,2023,7,20,334090
AL,ALB,Albania,2023,7,21,334090
AL,ALB,Albania,2023,7,22,334090
AL,ALB,Albania,2023,7,23,334090
AL,ALB,Albania,2023,7,24,334090
AL,ALB,Albania,2023,7,25,334090
AL,ALB,Albania,2023,7,26,334090
AL,ALB,Albania,2023,7,27,334090
AL,ALB,Albania,2023,7,28,334090
AL,ALB,Albania,2023,7,29,334090
AL,ALB,Albania,2023,7,30,334090
AL,ALB,Albania,2023,7,31,334090
AL,ALB,Albania,2023,8,1,334090
AL,ALB,Albania,2023,8,2,334090
AL,ALB,Albania,2023,8,3,334090
AL,ALB,Albania,2023,8,4,334090
AL,ALB,Albania,2023,8,5,334090
AL,ALB,Albania,2023,8,6,334090
AL,ALB,Albania,2023,8,7,334090
AL,ALB,Albania,2023,8,8,334090
AL,ALB,Albania,2023,8,9,334090
AL,ALB,Albania,2023,8,10,334090
AL,ALB,Albania,2023,8,11,334090
AL,ALB,Albania,2023,8,12,334090
AL,ALB,Albania,2023,8,13,334090
AL,ALB,Albania,2023,8,14,334090
AL,ALB,Albania,2023,8,15,334090
AL,ALB,Albania,2023,8,16,334090
AL,ALB,Albania,2023,8,17,334090
AL,ALB,Albania,2023,8,18,334090
AL,ALB,Albania,2023,8,19,334090
AL,ALB,Albania,2023,8,20,334090
AL,ALB,Albania,2023,8,21,334090
AL,ALB,Albania,2023,8,22,334090
AL,ALB,Albania,2023,8,23,334090
AL,ALB,Albania,2023,8,24,334090
AL,ALB,Albania,2023,8,25,334090
AL,ALB,Albania,2023,8,26,334090
AL,ALB,Albania,2023,8,27,334090
AL,ALB,Albania,2023,8,28,334090
AL,ALB,Albania,2023,8,29,334090
AL,ALB,Albania,2023,8,30,334090
AL,ALB,Albania,2023,8,31,334090
AL,ALB,Albania,2023,9,1,334090
